texto;toxico;num_admir;num_may;num_may_esc;series_token;emojis;num_emoji;num_insultos;dir_23ps;score_emoji_tox;enfasis
Natación Dos australianos vencen al Estrecho de Gibraltar ;0;0;0;0.0;['Natación', 'Dos', 'australianos', 'vencen', 'al', 'Estrecho', 'de', 'Gibraltar'];;0;0;0;0.0;0.0
Cuando tu colé no tiene piscina y tienes que hacer natación sincronizada... ;0;0;0;0.0;['Cuando', 'tu', 'colé', 'no', 'tiene', 'piscina', 'y', 'tienes', 'que', 'hacer', 'natación', 'sincronizada', '...'];;0;0;1;0.0;0.0
Gracias por vuestra visita, volved pronto! Y buen viaje amigos. Enhorabuena Natación TrofeoRCNDelfin;0;1;0;0.0;['Gracias', 'por', 'vuestra', 'visita', ',', 'volved', 'pronto', '!', 'Y', 'buen', 'viaje', 'amigos', '.', 'Enhorabuena', 'Natación', 'TrofeoRCNDelfin'];;0;0;1;0.0;1.0
La natación, un estilo de vida ;0;0;0;0.0;['La', 'natación', ',', 'un', 'estilo', 'de', 'vida'];;0;0;1;0.0;0.0
Gracias Carmena por cargarte los Clubs de natación de Madrid;0;0;0;0.0;['Gracias', 'Carmena', 'por', 'cargarte', 'los', 'Clubs', 'de', 'natación', 'de', 'Madrid'];;0;0;0;0.0;0.0
Me sentaría enseñar natación en colegios que cubren necesidades especiales;0;0;0;0.0;['Me', 'sentaría', 'enseñar', 'natación', 'en', 'colegios', 'que', 'cubren', 'necesidades', 'especiales'];;0;0;1;0.0;0.0
Natación en piscina olímpica. 👌👏🏊‍♂️ ;0;0;0;0.0;['Natación', 'en', 'piscina', 'olímpica', '.', '👌👏🏊\u200d♂️'];👌 👏 🏊 ♂;4;0;0;0.015250000000000001;0.0
Nuestro equipo de sincronizada en el Campeonato de Madrid. Natación sincro VillaviciosadeOdón ;0;0;0;0.0;['Nuestro', 'equipo', 'de', 'sincronizada', 'en', 'el', 'Campeonato', 'de', 'Madrid', '.', 'Natación', 'sincro', 'VillaviciosadeOdón'];;0;0;1;0.0;0.0
Muchas felicidades al son Campeones de España de Natación Adaptada 🏊‍♀️🏊‍♂️ Mataró maresme catalunya natacion @_FEDPC_ ;0;0;0;0.0;['Muchas', 'felicidades', 'al', 'son', 'Campeones', 'de', 'España', 'de', 'Natación', 'Adaptada', '🏊\u200d♀️🏊\u200d♂️', 'Mataró', 'maresme', 'catalunya', 'natacion', '@', '_FEDPC_'];🏊 ♀ 🏊 ♂;4;0;1;0.0;0.0
No hay tiempo para estar triste;0;0;0;0.0;['No', 'hay', 'tiempo', 'para', 'estar', 'triste'];;0;0;1;0.0;0.0
Jugamos con uno menos el primer tiempo;0;0;0;0.0;['Jugamos', 'con', 'uno', 'menos', 'el', 'primer', 'tiempo'];;0;0;0;0.0;0.0
Porque todos tus tweets son tan tristes ?:(;1;0;0;0.0;['Porque', 'todos', 'tus', 'tweets', 'son', 'tan', 'tristes', '?', ':', '('];;0;0;1;0.0;0.0
¿Qué tan similares son nuestros gustos ? 10% cuartos oscuros. 10% orgías. 10% drogas. (abundan poppers, tachas, alcohol y cocaína) 10% vapores/saunas. 10% bareback (sexo sin protección) 10% sexo en baños públicos. 10% apps de ligue. 🏳️‍🌈;1;0;0;0.0;['¿Qué', 'tan', 'similares', 'son', 'nuestros', 'gustos', '?', '10', '%', 'cuartos', 'oscuros', '.', '10', '%', 'orgías', '.', '10', '%', 'drogas', '.', '(', 'abundan', 'poppers', ',', 'tachas', ',', 'alcohol', 'y', 'cocaína', ')', '10', '%', 'vapores/saunas', '.', '10', '%', 'bareback', '(', 'sexo', 'sin', 'protección', ')', '10', '%', 'sexo', 'en', 'baños', 'públicos', '.', '10', '%', 'apps', 'de', 'ligue', '.', '🏳️\u200d🌈'];🏳 🌈;2;0;1;0.0;0.0
increíble como logras tener mi atención tan fácil;0;0;0;0.0;['increíble', 'como', 'logras', 'tener', 'mi', 'atención', 'tan', 'fácil'];;0;0;0;0.0;0.0
Acomode tan mal mis 4 almohadas anoche que hoy me desperté con alto dolor de espalda;0;0;0;0.0;['Acomode', 'tan', 'mal', 'mis', '4', 'almohadas', 'anoche', 'que', 'hoy', 'me', 'desperté', 'con', 'alto', 'dolor', 'de', 'espalda'];;0;0;1;0.0;0.0
Nunk dormi tan mal como anoche;0;0;0;0.0;['Nunk', 'dormi', 'tan', 'mal', 'como', 'anoche'];;0;0;0;0.0;0.0
Nunca me había sentido tan sola como hoy;0;0;0;0.0;['Nunca', 'me', 'había', 'sentido', 'tan', 'sola', 'como', 'hoy'];;0;0;0;0.0;0.0
por el amor de dios necesito ese anillo de Pandora, no puede ser tan tan hermoso;0;0;0;0.0;['por', 'el', 'amor', 'de', 'dios', 'necesito', 'ese', 'anillo', 'de', 'Pandora', ',', 'no', 'puede', 'ser', 'tan', 'tan', 'hermoso'];;0;0;1;0.0;0.0
Que nos perdone nuestra nación por tener un gobierno tan ignorante.;1;0;0;0.0;['Que', 'nos', 'perdone', 'nuestra', 'nación', 'por', 'tener', 'un', 'gobierno', 'tan', 'ignorante', '.'];;0;0;1;0.0;0.0
Day 9: Grandísimo Imbécil ;1;0;0;0.0;['Day', '9', ':', 'Grandísimo', 'Imbécil'];;0;1;0;0.0;0.0
Aplausos, señor Abreu. Como el grandísimo Gustavo Bueno, pero más expeditivo. ;0;0;0;0.0;['Aplausos', ',', 'señor', 'Abreu', '.', 'Como', 'el', 'grandísimo', 'Gustavo', 'Bueno', ',', 'pero', 'más', 'expeditivo', '.'];;0;0;0;0.0;0.0
El guionista de ese capítulo se merecia todos los premios posibles. Grandisimo! (Y muy triste);1;1;0;0.0;['El', 'guionista', 'de', 'ese', 'capítulo', 'se', 'merecia', 'todos', 'los', 'premios', 'posibles', '.', 'Grandisimo', '!', '(', 'Y', 'muy', 'triste', ')'];;0;0;1;0.0;1.0
El Barça no va a transferir a Dembélé y bien hecho porque es un grandísimo jugador;0;0;0;0.0;['El', 'Barça', 'no', 'va', 'a', 'transferir', 'a', 'Dembélé', 'y', 'bien', 'hecho', 'porque', 'es', 'un', 'grandísimo', 'jugador'];;0;0;1;0.0;0.0
Casemiro sobre James: Sería muy importante para nosotros que regrese al Real Madrid. Ya demostró a todo el mundo que es un gran jugador. Tengo un cariño grandísimo por él, como jugador y como persona. Seguro si regresa al Real Madrid será bienvenido por todas sus cualidades.;0;0;0;0.0;['Casemiro', 'sobre', 'James', ':', 'Sería', 'muy', 'importante', 'para', 'nosotros', 'que', 'regrese', 'al', 'Real', 'Madrid', '.', 'Ya', 'demostró', 'a', 'todo', 'el', 'mundo', 'que', 'es', 'un', 'gran', 'jugador', '.', 'Tengo', 'un', 'cariño', 'grandísimo', 'por', 'él', ',', 'como', 'jugador', 'y', 'como', 'persona', '.', 'Seguro', 'si', 'regresa', 'al', 'Real', 'Madrid', 'será', 'bienvenido', 'por', 'todas', 'sus', 'cualidades', '.'];;0;0;1;0.0;0.0
Es un grandísimo hijo de puta. La vida te cobrará todo esto, malnacido de mierda;1;0;0;0.0;['Es', 'un', 'grandísimo', 'hijo', 'de', 'puta', '.', 'La', 'vida', 'te', 'cobrará', 'todo', 'esto', ',', 'malnacido', 'de', 'mierda'];;0;0;1;0.0;0.0
Grandísimo fichaje.;0;0;0;0.0;['Grandísimo', 'fichaje', '.'];;0;0;0;0.0;0.0
Es un bicho si, pero 29 años o casi. Mucha pasta. Pero grandisimo central;0;0;0;0.0;['Es', 'un', 'bicho', 'si', ',', 'pero', '29', 'años', 'o', 'casi', '.', 'Mucha', 'pasta', '.', 'Pero', 'grandisimo', 'central'];;0;0;0;0.0;0.0
Este de los tirantes no vale ni para payaso..Con admiracion para los grandes payasos.Este es un grandisimo chufla.;1;0;0;0.0;['Este', 'de', 'los', 'tirantes', 'no', 'vale', 'ni', 'para', 'payaso..Con', 'admiracion', 'para', 'los', 'grandes', 'payasos.Este', 'es', 'un', 'grandisimo', 'chufla', '.'];;0;0;1;0.0;0.0
hazle un favor al BARÇA y vete a la mierda, grandísimo hijoputa. Eres el cáncer del BARÇA.;1;0;2;0.11764705882352941;['hazle', 'un', 'favor', 'al', 'BARÇA', 'y', 'vete', 'a', 'la', 'mierda', ',', 'grandísimo', 'hijoputa', '.', 'Eres', 'el', 'cáncer', 'del', 'BARÇA', '.'];;0;0;1;0.0;0.11764705882352941
Felicidades. A sido un grandísimo torneo si señor;0;0;0;0.0;['Felicidades', '.', 'A', 'sido', 'un', 'grandísimo', 'torneo', 'si', 'señor'];;0;0;1;0.0;0.0
pedrerol no se puede ser mas HIPÓCRITA;1;0;1;0.14285714285714285;['pedrerol', 'no', 'se', 'puede', 'ser', 'mas', 'HIPÓCRITA'];;0;0;0;0.0;0.14285714285714285
No se puede ser mas inhumana,ud,ha leido el informe de la ONU,amnistia inter.amnistia es,pen etc.Porque no habla de los privilegips del cuñado del rey?;1;0;1;0.041666666666666664;['No', 'se', 'puede', 'ser', 'mas', 'inhumana', ',', 'ud', ',', 'ha', 'leido', 'el', 'informe', 'de', 'la', 'ONU', ',', 'amnistia', 'inter.amnistia', 'es', ',', 'pen', 'etc.Porque', 'no', 'habla', 'de', 'los', 'privilegips', 'del', 'cuñado', 'del', 'rey', '?'];;0;0;1;0.0;0.041666666666666664
Mejor yo diría que no se puede ser más apátrida quitando la luz todos los días a toda hora;1;0;0;0.0;['Mejor', 'yo', 'diría', 'que', 'no', 'se', 'puede', 'ser', 'más', 'apátrida', 'quitando', 'la', 'luz', 'todos', 'los', 'días', 'a', 'toda', 'hora'];;0;0;0;0.0;0.0
No se puede ser más bueno que Adri ;0;0;0;0.0;['No', 'se', 'puede', 'ser', 'más', 'bueno', 'que', 'Adri'];;0;0;0;0.0;0.0
No se puede ser más inútil que yo;1;0;0;0.0;['No', 'se', 'puede', 'ser', 'más', 'inútil', 'que', 'yo'];;0;0;0;0.0;0.0
No se puede ser más imbecil.;1;0;0;0.0;['No', 'se', 'puede', 'ser', 'más', 'imbecil', '.'];;0;0;0;0.0;0.0
No se puede ser mas mierda ok;1;0;0;0.0;['No', 'se', 'puede', 'ser', 'mas', 'mierda', 'ok'];;0;0;0;0.0;0.0
No sé puede ser más desagradable ;1;0;0;0.0;['No', 'sé', 'puede', 'ser', 'más', 'desagradable'];;0;0;1;0.0;0.0
Jugando draven y vayne no se puede ser más guarro;1;0;0;0.0;['Jugando', 'draven', 'y', 'vayne', 'no', 'se', 'puede', 'ser', 'más', 'guarro'];;0;0;0;0.0;0.0
No se puede ser más inútil que esta directiva, se hace TT ValverdeOUT y publican que la mayoría fuimos bots franceses, de verdad creían que iban a acallar las críticas con eso? Pues aquí otro que utilizó ese hashtag sin ser un bot francés, id buscando otra excusa. BotDeCensura;1;0;2;0.04081632653061224;['No', 'se', 'puede', 'ser', 'más', 'inútil', 'que', 'esta', 'directiva', ',', 'se', 'hace', 'TT', 'ValverdeOUT', 'y', 'publican', 'que', 'la', 'mayoría', 'fuimos', 'bots', 'franceses', ',', 'de', 'verdad', 'creían', 'que', 'iban', 'a', 'acallar', 'las', 'críticas', 'con', 'eso', '?', 'Pues', 'aquí', 'otro', 'que', 'utilizó', 'ese', 'hashtag', 'sin', 'ser', 'un', 'bot', 'francés', ',', 'id', 'buscando', 'otra', 'excusa', '.', 'BotDeCensura'];;0;0;1;0.0;0.04081632653061224
Respeta al Rey y lárgate a tu casa como dijiste, ya han pasado 18 meses y podras dedicar tu tiempo a hacer muchos lacitos amarillos. No se puede ser más ignorante.;1;0;0;0.0;['Respeta', 'al', 'Rey', 'y', 'lárgate', 'a', 'tu', 'casa', 'como', 'dijiste', ',', 'ya', 'han', 'pasado', '18', 'meses', 'y', 'podras', 'dedicar', 'tu', 'tiempo', 'a', 'hacer', 'muchos', 'lacitos', 'amarillos', '.', 'No', 'se', 'puede', 'ser', 'más', 'ignorante', '.'];;0;0;1;0.0;0.0
tú eres un puerco, te falta el corral;1;0;0;0.0;['tú', 'eres', 'un', 'puerco', ',', 'te', 'falta', 'el', 'corral'];;0;0;1;0.0;0.0
Es que eres un pivón de amiga, así te lo digo;1;0;0;0.0;['Es', 'que', 'eres', 'un', 'pivón', 'de', 'amiga', ',', 'así', 'te', 'lo', 'digo'];;0;0;1;0.0;0.0
ERES UN SOLLLL;0;0;3;1.0;['ERES', 'UN', 'SOLLLL'];;0;0;0;0.0;1.0
eres un sinvergüenza;1;0;0;0.0;['eres', 'un', 'sinvergüenza'];;0;0;1;0.0;0.0
"; Eres un ángel  ";0;0;0;0.0;"[';', 'Eres', 'un', 'ángel']";;0;0;1;0.0;0.0
te reto a un pvp con mi mando dañado por que no funciona el L2 y lo configure y ahora apunto con L1 y es dificil pero quiero ver si me ganas estoy como luis_solano-1998 es de epic y si me ganas hago un video dicendote que te amo y que eres un crack jajaj;1;0;0;0.0;['te', 'reto', 'a', 'un', 'pvp', 'con', 'mi', 'mando', 'dañado', 'por', 'que', 'no', 'funciona', 'el', 'L2', 'y', 'lo', 'configure', 'y', 'ahora', 'apunto', 'con', 'L1', 'y', 'es', 'dificil', 'pero', 'quiero', 'ver', 'si', 'me', 'ganas', 'estoy', 'como', 'luis_solano-1998', 'es', 'de', 'epic', 'y', 'si', 'me', 'ganas', 'hago', 'un', 'video', 'dicendote', 'que', 'te', 'amo', 'y', 'que', 'eres', 'un', 'crack', 'jajaj'];;0;0;1;0.0;0.0
En serio eres un amor;0;0;0;0.0;['En', 'serio', 'eres', 'un', 'amor'];;0;0;1;0.0;0.0
Es que eres un puto genio;1;0;0;0.0;['Es', 'que', 'eres', 'un', 'puto', 'genio'];;0;1;1;0.0;0.0
Callate, eres un bot;1;0;0;0.0;['Callate', ',', 'eres', 'un', 'bot'];;0;0;1;0.0;0.0
Ya eres un anciano;1;0;0;0.0;['Ya', 'eres', 'un', 'anciano'];;0;0;1;0.0;0.0
Si pactas con etarras... eres un hijo de puta. Así de claro.;1;0;0;0.0;['Si', 'pactas', 'con', 'etarras', '...', 'eres', 'un', 'hijo', 'de', 'puta', '.', 'Así', 'de', 'claro', '.'];;0;0;1;0.0;0.0
La histérica, la loca y la feminazi: las nuevas etiquetas para la mujer intelectualmente inquieta.  ;1;0;0;0.0;['La', 'histérica', ',', 'la', 'loca', 'y', 'la', 'feminazi', ':', 'las', 'nuevas', 'etiquetas', 'para', 'la', 'mujer', 'intelectualmente', 'inquieta', '.'];;0;0;0;0.0;0.0
La feminazi del dia... En serio, se nos va de las manos... ;1;0;0;0.0;['La', 'feminazi', 'del', 'dia', '...', 'En', 'serio', ',', 'se', 'nos', 'va', 'de', 'las', 'manos', '...'];;0;1;0;0.0;0.0
Respuesta a un intelectual sobre por qué utilizo el término Feminazi ;1;0;0;0.0;['Respuesta', 'a', 'un', 'intelectual', 'sobre', 'por', 'qué', 'utilizo', 'el', 'término', 'Feminazi'];;0;1;1;0.0;0.0
feminazi no se, pero gilipollas te aseguro que si ;1;0;0;0.0;['feminazi', 'no', 'se', ',', 'pero', 'gilipollas', 'te', 'aseguro', 'que', 'si'];;0;1;0;0.0;0.0
Se me hace medio feminazi el comentario y aun así lo encuentro tan atinado ;1;0;0;0.0;['Se', 'me', 'hace', 'medio', 'feminazi', 'el', 'comentario', 'y', 'aun', 'así', 'lo', 'encuentro', 'tan', 'atinado'];;0;1;0;0.0;0.0
Jajaja se encabronó la porcina feminazi 😂😂😂😂 ;1;0;0;0.0;['Jajaja', 'se', 'encabronó', 'la', 'porcina', 'feminazi', '😂😂😂😂'];😂 😂 😂 😂;4;1;0;0.0;0.0
Con esa última frase, se recibió me persona de mierda. Al lado de Hitler. La real feminazi.;1;0;0;0.0;['Con', 'esa', 'última', 'frase', ',', 'se', 'recibió', 'me', 'persona', 'de', 'mierda', '.', 'Al', 'lado', 'de', 'Hitler', '.', 'La', 'real', 'feminazi', '.'];;0;0;1;0.0;0.0
Feminista es diferente a feminazi. Tengan eso bien clarito!;1;1;0;0.0;['Feminista', 'es', 'diferente', 'a', 'feminazi', '.', 'Tengan', 'eso', 'bien', 'clarito', '!'];;0;0;1;0.0;1.0
Feminazi en búsqueda desesperada de atención. ¿todo bien en casa?. ;1;0;0;0.0;['Feminazi', 'en', 'búsqueda', 'desesperada', 'de', 'atención', '.', '¿todo', 'bien', 'en', 'casa', '?', '.'];;0;1;1;0.0;0.0
perdón x no ser una feminazi~ u.u;1;0;0;0.0;['perdón', 'x', 'no', 'ser', 'una', 'feminazi~', 'u.u'];;0;0;0;0.0;0.0
Hipócrita, feminazi, demagoga.;1;0;0;0.0;['Hipócrita', ',', 'feminazi', ',', 'demagoga', '.'];;0;0;0;0.0;0.0
Ser un buen catolico o creyente no es escandalizarse o juzgar como actuan los demas, si tanto te molesta ignorarla, no necesariamente puede ser una feminazi puede ser atea y tus principios no son los mismos que ella..... y si simplemente ignoras la sibtuacion o la sobrepasas;1;0;0;0.0;['Ser', 'un', 'buen', 'catolico', 'o', 'creyente', 'no', 'es', 'escandalizarse', 'o', 'juzgar', 'como', 'actuan', 'los', 'demas', ',', 'si', 'tanto', 'te', 'molesta', 'ignorarla', ',', 'no', 'necesariamente', 'puede', 'ser', 'una', 'feminazi', 'puede', 'ser', 'atea', 'y', 'tus', 'principios', 'no', 'son', 'los', 'mismos', 'que', 'ella', '...', '..', 'y', 'si', 'simplemente', 'ignoras', 'la', 'sibtuacion', 'o', 'la', 'sobrepasas'];;0;1;1;0.0;0.0
Bigdata y algoritmos para predecir enfermedades o exacerbaciones.  Vía prnoticias esalud;0;0;0;0.0;['Bigdata', 'y', 'algoritmos', 'para', 'predecir', 'enfermedades', 'o', 'exacerbaciones', '.', 'Vía', 'prnoticias', 'esalud'];;0;0;1;0.0;0.0
Errores que se pueden cometer al crear campañas con Big Data ;0;0;0;0.0;['Errores', 'que', 'se', 'pueden', 'cometer', 'al', 'crear', 'campañas', 'con', 'Big', 'Data'];;0;0;1;0.0;0.0
El Big Data ha llegado para quedarse en el fútbol español (Real Betis y Levante UD)  vía;0;0;1;0.058823529411764705;['El', 'Big', 'Data', 'ha', 'llegado', 'para', 'quedarse', 'en', 'el', 'fútbol', 'español', '(', 'Real', 'Betis', 'y', 'Levante', 'UD', ')', 'vía'];;0;0;1;0.0;0.058823529411764705
La sub21 tiene menos tiro que el big data;1;0;0;0.0;['La', 'sub21', 'tiene', 'menos', 'tiro', 'que', 'el', 'big', 'data'];;0;0;0;0.0;0.0
Eres el Big Data? Realmente vivimos en una simulación...;0;0;0;0.0;['Eres', 'el', 'Big', 'Data', '?', 'Realmente', 'vivimos', 'en', 'una', 'simulación', '...'];;0;0;1;0.0;0.0
Ya mismo sacan una serie nueva en Netflix... THE BIG DATA THEORY...;0;0;4;0.3333333333333333;['Ya', 'mismo', 'sacan', 'una', 'serie', 'nueva', 'en', 'Netflix', '...', 'THE', 'BIG', 'DATA', 'THEORY', '...'];;0;0;0;0.0;0.3333333333333333
Se llama big data no es brujería;0;0;0;0.0;['Se', 'llama', 'big', 'data', 'no', 'es', 'brujería'];;0;0;1;0.0;0.0
Esperemos que el Big Data de el visto bueno para el pago de la cláusula ;0;0;0;0.0;['Esperemos', 'que', 'el', 'Big', 'Data', 'de', 'el', 'visto', 'bueno', 'para', 'el', 'pago', 'de', 'la', 'cláusula'];;0;0;0;0.0;0.0
¿Sabés lo que es BigData?. Este servicio también te lo ofrecemos en Gutbit  ;0;0;0;0.0;['¿Sabés', 'lo', 'que', 'es', 'BigData', '?', '.', 'Este', 'servicio', 'también', 'te', 'lo', 'ofrecemos', 'en', 'Gutbit'];;0;0;1;0.0;0.0
Se le llama big data. ;0;0;0;0.0;['Se', 'le', 'llama', 'big', 'data', '.'];;0;0;0;0.0;0.0
Data Science aplicada. ;0;0;0;0.0;['Data', 'Science', 'aplicada', '.'];;0;0;0;0.0;0.0
De nada, sigo con interés el mundo del Data Science.;0;0;0;0.0;['De', 'nada', ',', 'sigo', 'con', 'interés', 'el', 'mundo', 'del', 'Data', 'Science', '.'];;0;0;0;0.0;0.0
En Fcen no está Estadística Matemática? después está el de data science en computación pero ya nos vamos a otro lado.;0;0;0;0.0;['En', 'Fcen', 'no', 'está', 'Estadística', 'Matemática', '?', 'después', 'está', 'el', 'de', 'data', 'science', 'en', 'computación', 'pero', 'ya', 'nos', 'vamos', 'a', 'otro', 'lado', '.'];;0;0;1;0.0;0.0
14. Silvia Ferreira, líder de Data Science en ;0;0;0;0.0;['14', '.', 'Silvia', 'Ferreira', ',', 'líder', 'de', 'Data', 'Science', 'en'];;0;0;0;0.0;0.0
"El Madrid Internet Of Things Institute Es el primer centro de formación postgrado 100% IoT de España. En este instituto impartirán Máster en IoT, Data Science, y un programa más empresarial; el IoT Executive. Estamos deseando ver cómo evoluciona este centro. ";0;0;3;0.07317073170731707;"['El', 'Madrid', 'Internet', 'Of', 'Things', 'Institute', 'Es', 'el', 'primer', 'centro', 'de', 'formación', 'postgrado', '100', '%', 'IoT', 'de', 'España', '.', 'En', 'este', 'instituto', 'impartirán', 'Máster', 'en', 'IoT', ',', 'Data', 'Science', ',', 'y', 'un', 'programa', 'más', 'empresarial', ';', 'el', 'IoT', 'Executive', '.', 'Estamos', 'deseando', 'ver', 'cómo', 'evoluciona', 'este', 'centro', '.']";;0;0;1;0.0;0.07317073170731707
Todas las preguntas frecuentes del Máster Interuniversitario en Ciencia de Datos / Master in Data Science ;0;0;0;0.0;['Todas', 'las', 'preguntas', 'frecuentes', 'del', 'Máster', 'Interuniversitario', 'en', 'Ciencia', 'de', 'Datos', '/', 'Master', 'in', 'Data', 'Science'];;0;0;1;0.0;0.0
Ánimo y suerte. No es fácil el Data Science (no me acostumbro a la forma en español).;0;0;0;0.0;['Ánimo', 'y', 'suerte', '.', 'No', 'es', 'fácil', 'el', 'Data', 'Science', '(', 'no', 'me', 'acostumbro', 'a', 'la', 'forma', 'en', 'español', ')', '.'];;0;0;1;0.0;0.0
¿Qué es big data? ¿Qué es data science? ¿En qué difieren? 👉  TransformaciónDigital. ;0;0;0;0.0;['¿Qué', 'es', 'big', 'data', '?', '¿Qué', 'es', 'data', 'science', '?', '¿En', 'qué', 'difieren', '?', '👉', 'TransformaciónDigital', '.'];👉;1;0;1;0.0;0.0
El Data Science ;0;0;0;0.0;['El', 'Data', 'Science'];;0;0;0;0.0;0.0
Nuevo Evento: Mini taller: Python para data science 20/06/2019 ;0;0;0;0.0;['Nuevo', 'Evento', ':', 'Mini', 'taller', ':', 'Python', 'para', 'data', 'science', '20/06/2019'];;0;0;0;0.0;0.0
Regresión Logística, Data Science ;0;0;0;0.0;['Regresión', 'Logística', ',', 'Data', 'Science'];;0;0;1;0.0;0.0
Charla TED sobre el uso de Data Science y la Inteligencia Artificial. DataScience Tecnología Tecnología Ver más: ;0;0;1;0.058823529411764705;['Charla', 'TED', 'sobre', 'el', 'uso', 'de', 'Data', 'Science', 'y', 'la', 'Inteligencia', 'Artificial', '.', 'DataScience', 'Tecnología', 'Tecnología', 'Ver', 'más', ':'];;0;0;0;0.0;0.058823529411764705
Día Mundial de las Personas Refugiadas: conoce a los voluntarios de la UOC  vía;0;0;1;0.07142857142857142;['Día', 'Mundial', 'de', 'las', 'Personas', 'Refugiadas', ':', 'conoce', 'a', 'los', 'voluntarios', 'de', 'la', 'UOC', 'vía'];;0;0;1;0.0;0.07142857142857142
Has mirado la UOC? Es a distancia pero más amena, con evaluación más continua y eso;0;0;1;0.0625;['Has', 'mirado', 'la', 'UOC', '?', 'Es', 'a', 'distancia', 'pero', 'más', 'amena', ',', 'con', 'evaluación', 'más', 'continua', 'y', 'eso'];;0;0;1;0.0;0.0625
Arranca en Xàbia la Escuela de Verano: Fake news y posverdad de la Cátedra de Transparencia UPV El lema de la edición es “Deconstruyedo la realidad. Impacto de las fakenews y la posverdad” y ha sido coorganizada junto a la UOC, y el . ;0;0;2;0.045454545454545456;['Arranca', 'en', 'Xàbia', 'la', 'Escuela', 'de', 'Verano', ':', 'Fake', 'news', 'y', 'posverdad', 'de', 'la', 'Cátedra', 'de', 'Transparencia', 'UPV', 'El', 'lema', 'de', 'la', 'edición', 'es', '“', 'Deconstruyedo', 'la', 'realidad', '.', 'Impacto', 'de', 'las', 'fakenews', 'y', 'la', 'posverdad', '”', 'y', 'ha', 'sido', 'coorganizada', 'junto', 'a', 'la', 'UOC', ',', 'y', 'el', '.'];;0;0;1;0.0;0.045454545454545456
Ole! Yo los acabé el sábado (3). (También soy víctima de la UOC);0;1;1;0.07692307692307693;['Ole', '!', 'Yo', 'los', 'acabé', 'el', 'sábado', '(', '3', ')', '.', '(', 'También', 'soy', 'víctima', 'de', 'la', 'UOC', ')'];;0;0;0;0.0;1.0769230769230769
Los pilares clave para impulsar tu carrera profesional son trabajar una buena marca personal y desarrollar una efectiva estrategia de networking. Ayer abordé estos dos temas en el marco del 'Encuentro UOC Alumni' en el Impact Hub Vigo. Fueron unas horas m…;0;0;1;0.023809523809523808;"['Los', 'pilares', 'clave', 'para', 'impulsar', 'tu', 'carrera', 'profesional', 'son', 'trabajar', 'una', 'buena', 'marca', 'personal', 'y', 'desarrollar', 'una', 'efectiva', 'estrategia', 'de', 'networking', '.', 'Ayer', 'abordé', 'estos', 'dos', 'temas', 'en', 'el', 'marco', 'del', ""'Encuentro"", 'UOC', 'Alumni', ""'"", 'en', 'el', 'Impact', 'Hub', 'Vigo', '.', 'Fueron', 'unas', 'horas', 'm…']";;0;0;1;0.0;0.023809523809523808
Ahora que termino UOC hará septiembre, quiero trastear con Unreal para hacer un juego en 2D. Recomendaciones? Más que tutoriales de Unreal, de cómo diseñar el juego, tamaños de los tiles y sprites recomendados para PC, trucos a tener en cuenta, etc ¿?;0;0;3;0.06976744186046512;['Ahora', 'que', 'termino', 'UOC', 'hará', 'septiembre', ',', 'quiero', 'trastear', 'con', 'Unreal', 'para', 'hacer', 'un', 'juego', 'en', '2D', '.', 'Recomendaciones', '?', 'Más', 'que', 'tutoriales', 'de', 'Unreal', ',', 'de', 'cómo', 'diseñar', 'el', 'juego', ',', 'tamaños', 'de', 'los', 'tiles', 'y', 'sprites', 'recomendados', 'para', 'PC', ',', 'trucos', 'a', 'tener', 'en', 'cuenta', ',', 'etc', '¿', '?'];;0;0;1;0.0;0.06976744186046512
Ser jefa/e de UOC implica gran responsabilidad, ahora la jefatura de Capacitacion no tiene los mismos beneficios da a entender, pero el fondo es la forma en que la denigraron y juzgaron por unas fotos.;0;0;1;0.02857142857142857;['Ser', 'jefa/e', 'de', 'UOC', 'implica', 'gran', 'responsabilidad', ',', 'ahora', 'la', 'jefatura', 'de', 'Capacitacion', 'no', 'tiene', 'los', 'mismos', 'beneficios', 'da', 'a', 'entender', ',', 'pero', 'el', 'fondo', 'es', 'la', 'forma', 'en', 'que', 'la', 'denigraron', 'y', 'juzgaron', 'por', 'unas', 'fotos', '.'];;0;0;1;0.0;0.02857142857142857
Nlp francis jajaaja ;0;0;0;0.0;['Nlp', 'francis', 'jajaaja'];;0;0;0;0.0;0.0
Victor Kuppers, 45 minutos geniales de motivación / NLP  via;0;0;1;0.1;['Victor', 'Kuppers', ',', '45', 'minutos', 'geniales', 'de', 'motivación', '/', 'NLP', 'via'];;0;0;1;0.0;0.1
Esos términos me suenan de NLP pero tendría que investigar bien. Si me tiras una punta le meto a pleno;0;0;1;0.05;['Esos', 'términos', 'me', 'suenan', 'de', 'NLP', 'pero', 'tendría', 'que', 'investigar', 'bien', '.', 'Si', 'me', 'tiras', 'una', 'punta', 'le', 'meto', 'a', 'pleno'];;0;0;1;0.0;0.05
Otro reto: incorporar AI, NLP, ...;0;0;2;0.3333333333333333;['Otro', 'reto', ':', 'incorporar', 'AI', ',', 'NLP', ',', '...'];;0;0;0;0.0;0.3333333333333333
A mi y a Karla nlp;0;0;0;0.0;['A', 'mi', 'y', 'a', 'Karla', 'nlp'];;0;0;0;0.0;0.0
